Filename,City,M0_IoU,M2_IoU
dunedin_305.tif,dunedin,0.713347,0.729575
dunedin_306.tif,dunedin,0.846080,0.874344
dunedin_307.tif,dunedin,0.855428,0.844001
dunedin_308.tif,dunedin,0.762064,0.860958
dunedin_309.tif,dunedin,0.847186,0.864911
dunedin_31.tif,dunedin,0.785117,0.860874
dunedin_310.tif,dunedin,0.791534,0.829733
dunedin_311.tif,dunedin,0.805230,0.784278
dunedin_312.tif,dunedin,0.841809,0.836499
dunedin_313.tif,dunedin,0.790714,0.840253
dunedin_314.tif,dunedin,0.858722,0.862315
dunedin_315.tif,dunedin,0.842886,0.864601
dunedin_316.tif,dunedin,0.891208,0.888319
dunedin_317.tif,dunedin,0.814877,0.852054
dunedin_318.tif,dunedin,0.820724,0.846562
dunedin_319.tif,dunedin,0.858809,0.879590
dunedin_32.tif,dunedin,0.785369,0.833723
dunedin_320.tif,dunedin,0.804650,0.822238
dunedin_321.tif,dunedin,0.855506,0.877550
dunedin_322.tif,dunedin,0.858288,0.856400
dunedin_323.tif,dunedin,0.846579,0.873548
dunedin_324.tif,dunedin,0.878319,0.754308
dunedin_325.tif,dunedin,1.000000,1.000000
dunedin_326.tif,dunedin,1.000000,1.000000
dunedin_327.tif,dunedin,0.876477,0.849042
dunedin_328.tif,dunedin,0.815857,0.868353
dunedin_329.tif,dunedin,0.796532,0.830713
dunedin_33.tif,dunedin,0.851873,0.851684
dunedin_330.tif,dunedin,0.882299,0.895142
dunedin_331.tif,dunedin,0.785429,0.845371
dunedin_332.tif,dunedin,0.870041,0.880868
dunedin_333.tif,dunedin,0.836299,0.844899
dunedin_334.tif,dunedin,0.876992,0.886370
dunedin_335.tif,dunedin,0.778994,0.835456
dunedin_336.tif,dunedin,0.799811,0.831058
dunedin_337.tif,dunedin,0.705283,0.716033
dunedin_338.tif,dunedin,1.000000,1.000000
dunedin_339.tif,dunedin,0.750584,0.858128
dunedin_34.tif,dunedin,0.911688,0.924214
dunedin_340.tif,dunedin,0.711020,0.826715
dunedin_341.tif,dunedin,0.809493,0.866172
dunedin_342.tif,dunedin,0.741007,0.824401
dunedin_343.tif,dunedin,0.725356,0.847906
dunedin_344.tif,dunedin,0.760962,0.825059
dunedin_345.tif,dunedin,0.856626,0.877487
dunedin_346.tif,dunedin,0.857211,0.874911
dunedin_347.tif,dunedin,0.851293,0.852139
dunedin_348.tif,dunedin,0.820177,0.855912
dunedin_349.tif,dunedin,0.820694,0.833874
dunedin_35.tif,dunedin,0.901109,0.910289
dunedin_350.tif,dunedin,0.615552,0.701628
dunedin_351.tif,dunedin,1.000000,0.000000
dunedin_352.tif,dunedin,0.798463,0.815682
dunedin_353.tif,dunedin,0.847899,0.873401
dunedin_354.tif,dunedin,0.684808,0.832197
dunedin_355.tif,dunedin,0.890706,0.881008
dunedin_356.tif,dunedin,0.851191,0.869399
dunedin_357.tif,dunedin,0.822638,0.853346
dunedin_358.tif,dunedin,0.795326,0.836256
dunedin_359.tif,dunedin,0.867034,0.882718
dunedin_36.tif,dunedin,0.915807,0.898024
dunedin_360.tif,dunedin,0.805291,0.842806
dunedin_361.tif,dunedin,0.834172,0.854217
dunedin_362.tif,dunedin,0.859392,0.867931
dunedin_363.tif,dunedin,0.817501,0.802336
dunedin_364.tif,dunedin,0.781715,0.834730
dunedin_365.tif,dunedin,0.803484,0.828903
dunedin_366.tif,dunedin,0.880640,0.884272
dunedin_367.tif,dunedin,0.831751,0.858994
dunedin_368.tif,dunedin,0.783016,0.849487
dunedin_369.tif,dunedin,0.827260,0.862568
dunedin_37.tif,dunedin,0.646171,0.779409
dunedin_370.tif,dunedin,0.823809,0.852820
dunedin_371.tif,dunedin,0.860342,0.868470
dunedin_372.tif,dunedin,0.845832,0.865214
dunedin_373.tif,dunedin,0.807484,0.834160
dunedin_374.tif,dunedin,0.833017,0.850515
dunedin_375.tif,dunedin,0.863886,0.855419
dunedin_376.tif,dunedin,0.794839,0.779263
dunedin_377.tif,dunedin,0.789284,0.835958
dunedin_378.tif,dunedin,0.770445,0.822837
dunedin_379.tif,dunedin,0.803877,0.869230
dunedin_38.tif,dunedin,0.750443,0.763342
dunedin_380.tif,dunedin,0.620342,0.858218
dunedin_381.tif,dunedin,0.821246,0.862707
dunedin_382.tif,dunedin,0.785178,0.833433
dunedin_383.tif,dunedin,0.677235,0.895897
dunedin_384.tif,dunedin,0.694284,0.849669
dunedin_385.tif,dunedin,0.849511,0.890496
dunedin_386.tif,dunedin,0.914574,0.897077
dunedin_387.tif,dunedin,0.809300,0.841685
dunedin_388.tif,dunedin,0.712414,0.701938
dunedin_389.tif,dunedin,1.000000,0.000000
dunedin_39.tif,dunedin,0.889737,0.859022
dunedin_390.tif,dunedin,0.856338,0.886912
dunedin_391.tif,dunedin,0.163531,0.520737
dunedin_392.tif,dunedin,1.000000,1.000000
dunedin_393.tif,dunedin,1.000000,1.000000
dunedin_394.tif,dunedin,1.000000,1.000000
dunedin_395.tif,dunedin,0.825642,0.829882
dunedin_396.tif,dunedin,0.745317,0.766931
dunedin_397.tif,dunedin,0.867438,0.854641
dunedin_398.tif,dunedin,1.000000,0.000000
dunedin_399.tif,dunedin,0.000000,0.000000
dunedin_4.tif,dunedin,0.917067,0.871552
dunedin_40.tif,dunedin,0.000000,0.000000
dunedin_400.tif,dunedin,0.859386,0.856109
dunedin_401.tif,dunedin,0.789265,0.839544
dunedin_402.tif,dunedin,0.250404,0.332447
dunedin_403.tif,dunedin,1.000000,0.000000
dunedin_404.tif,dunedin,1.000000,1.000000
dunedin_405.tif,dunedin,0.868241,0.775026
dunedin_406.tif,dunedin,1.000000,1.000000
dunedin_407.tif,dunedin,0.860036,0.877650
dunedin_408.tif,dunedin,0.863252,0.872932
dunedin_409.tif,dunedin,0.755313,0.780070
dunedin_41.tif,dunedin,0.767732,0.729844
dunedin_410.tif,dunedin,0.829064,0.858328
dunedin_411.tif,dunedin,0.762166,0.806056
dunedin_412.tif,dunedin,1.000000,1.000000
dunedin_413.tif,dunedin,0.849613,0.849734
dunedin_414.tif,dunedin,0.799464,0.814247
dunedin_415.tif,dunedin,0.793867,0.822947
dunedin_416.tif,dunedin,0.806380,0.843414
dunedin_417.tif,dunedin,1.000000,1.000000
dunedin_418.tif,dunedin,0.836252,0.873707
dunedin_419.tif,dunedin,1.000000,1.000000
dunedin_42.tif,dunedin,0.870020,0.876812
dunedin_420.tif,dunedin,0.817496,0.819428
dunedin_421.tif,dunedin,0.804585,0.837947
dunedin_422.tif,dunedin,0.790235,0.843627
dunedin_423.tif,dunedin,0.885724,0.857482
dunedin_424.tif,dunedin,1.000000,0.000000
dunedin_425.tif,dunedin,1.000000,0.000000
dunedin_426.tif,dunedin,0.754019,0.781483
dunedin_427.tif,dunedin,0.787755,0.839031
dunedin_428.tif,dunedin,0.722928,0.787616
dunedin_429.tif,dunedin,1.000000,1.000000
dunedin_43.tif,dunedin,0.648650,0.872405
dunedin_430.tif,dunedin,0.960388,0.900566
dunedin_431.tif,dunedin,0.821102,0.841543
dunedin_432.tif,dunedin,0.875541,0.872685
dunedin_433.tif,dunedin,0.802782,0.816456
dunedin_434.tif,dunedin,0.806542,0.859233
dunedin_435.tif,dunedin,0.851655,0.855306
dunedin_436.tif,dunedin,0.666711,0.817663
dunedin_437.tif,dunedin,0.808425,0.853644
dunedin_438.tif,dunedin,0.825989,0.852088
dunedin_439.tif,dunedin,0.846660,0.832619
dunedin_44.tif,dunedin,0.844640,0.869317
dunedin_440.tif,dunedin,0.838080,0.859268
dunedin_441.tif,dunedin,0.789714,0.725997
dunedin_442.tif,dunedin,0.810633,0.834197
dunedin_443.tif,dunedin,0.856560,0.857513
dunedin_444.tif,dunedin,0.857964,0.852498
dunedin_445.tif,dunedin,0.836432,0.831545
dunedin_446.tif,dunedin,0.724050,0.808278
dunedin_447.tif,dunedin,0.762767,0.815654
dunedin_448.tif,dunedin,0.819366,0.852502
dunedin_449.tif,dunedin,0.861916,0.874215
dunedin_45.tif,dunedin,0.632770,0.878193
dunedin_450.tif,dunedin,0.796440,0.812641
dunedin_451.tif,dunedin,0.758385,0.832575
dunedin_452.tif,dunedin,0.834731,0.876111
dunedin_453.tif,dunedin,0.757947,0.858940
dunedin_454.tif,dunedin,0.933600,0.812546
dunedin_455.tif,dunedin,0.823911,0.856951
dunedin_456.tif,dunedin,0.778436,0.839704
dunedin_457.tif,dunedin,0.846835,0.856647
dunedin_458.tif,dunedin,0.814145,0.836631
dunedin_459.tif,dunedin,0.782961,0.797361
dunedin_46.tif,dunedin,0.811203,0.850324
dunedin_460.tif,dunedin,0.751417,0.824603
dunedin_461.tif,dunedin,0.855573,0.869891
dunedin_462.tif,dunedin,0.788098,0.811221
dunedin_463.tif,dunedin,0.846877,0.865089
dunedin_464.tif,dunedin,0.864244,0.871444
dunedin_465.tif,dunedin,0.861319,0.857573
dunedin_466.tif,dunedin,0.862061,0.870079
dunedin_467.tif,dunedin,0.747704,0.703378
dunedin_468.tif,dunedin,0.694873,0.789866
dunedin_469.tif,dunedin,0.844811,0.829043
dunedin_47.tif,dunedin,0.820052,0.835154
dunedin_470.tif,dunedin,0.822841,0.801560
dunedin_471.tif,dunedin,0.886825,0.887390
dunedin_472.tif,dunedin,0.799700,0.819237
dunedin_473.tif,dunedin,0.873275,0.863048
dunedin_474.tif,dunedin,0.734873,0.837913
dunedin_475.tif,dunedin,0.833588,0.831714
dunedin_476.tif,dunedin,0.823709,0.817266
dunedin_477.tif,dunedin,0.864062,0.847111
dunedin_478.tif,dunedin,0.831551,0.837344
dunedin_479.tif,dunedin,0.888510,0.889596
dunedin_48.tif,dunedin,0.870774,0.854917
dunedin_480.tif,dunedin,0.802325,0.813394
dunedin_481.tif,dunedin,0.822595,0.856630
dunedin_482.tif,dunedin,0.907118,0.846563
dunedin_483.tif,dunedin,0.809887,0.842741
dunedin_484.tif,dunedin,0.838114,0.840674
dunedin_485.tif,dunedin,0.871544,0.867744
dunedin_486.tif,dunedin,0.756753,0.804336
dunedin_487.tif,dunedin,0.839066,0.847960
dunedin_488.tif,dunedin,0.844120,0.870817
dunedin_489.tif,dunedin,0.811501,0.858526
dunedin_49.tif,dunedin,0.798611,0.838685
dunedin_490.tif,dunedin,0.914584,0.868505
dunedin_491.tif,dunedin,0.824486,0.865375
dunedin_492.tif,dunedin,0.799063,0.827642
dunedin_493.tif,dunedin,0.848169,0.828381
dunedin_494.tif,dunedin,1.000000,1.000000
dunedin_495.tif,dunedin,0.129897,0.050847
dunedin_496.tif,dunedin,0.854122,0.839791
dunedin_497.tif,dunedin,0.820191,0.845027
dunedin_498.tif,dunedin,0.867876,0.867597
dunedin_499.tif,dunedin,0.835096,0.837301
dunedin_5.tif,dunedin,0.823820,0.846613
dunedin_50.tif,dunedin,1.000000,0.000000
dunedin_500.tif,dunedin,0.808589,0.822835
dunedin_501.tif,dunedin,0.824020,0.851016
dunedin_502.tif,dunedin,0.622357,0.689689
dunedin_503.tif,dunedin,0.804266,0.844409
dunedin_504.tif,dunedin,0.818069,0.875195
dunedin_505.tif,dunedin,0.822687,0.841372
dunedin_506.tif,dunedin,0.827552,0.783959
dunedin_507.tif,dunedin,1.000000,1.000000
dunedin_508.tif,dunedin,0.754741,0.609705
dunedin_509.tif,dunedin,0.765160,0.862815
dunedin_51.tif,dunedin,0.328418,0.468254
dunedin_510.tif,dunedin,0.771632,0.821172
dunedin_511.tif,dunedin,0.848804,0.863880
dunedin_512.tif,dunedin,0.847027,0.856839
dunedin_513.tif,dunedin,0.739160,0.797725
dunedin_514.tif,dunedin,0.456605,0.485022
dunedin_515.tif,dunedin,0.834184,0.821153
dunedin_516.tif,dunedin,0.840610,0.827769
dunedin_517.tif,dunedin,0.779548,0.847211
dunedin_518.tif,dunedin,0.826530,0.850684
dunedin_519.tif,dunedin,0.757635,0.782289
dunedin_52.tif,dunedin,0.828144,0.816668
dunedin_520.tif,dunedin,1.000000,1.000000
dunedin_521.tif,dunedin,1.000000,1.000000
dunedin_522.tif,dunedin,0.448468,0.547619
dunedin_523.tif,dunedin,0.662012,0.839374
dunedin_524.tif,dunedin,0.583975,0.747667
dunedin_525.tif,dunedin,0.787625,0.794543
dunedin_526.tif,dunedin,0.823570,0.826809
dunedin_527.tif,dunedin,0.847965,0.855895
dunedin_528.tif,dunedin,0.841531,0.823393
dunedin_529.tif,dunedin,0.667384,0.836864
dunedin_53.tif,dunedin,1.000000,1.000000
dunedin_530.tif,dunedin,0.828935,0.835420
dunedin_531.tif,dunedin,0.809847,0.820285
dunedin_532.tif,dunedin,0.775154,0.855195
dunedin_533.tif,dunedin,0.801422,0.819269
dunedin_534.tif,dunedin,0.839744,0.817610
dunedin_535.tif,dunedin,1.000000,1.000000
dunedin_536.tif,dunedin,1.000000,1.000000
dunedin_537.tif,dunedin,0.760740,0.846228
dunedin_538.tif,dunedin,0.825174,0.834723
dunedin_539.tif,dunedin,0.825068,0.827749
dunedin_54.tif,dunedin,1.000000,0.000000
dunedin_540.tif,dunedin,0.796980,0.825983
dunedin_541.tif,dunedin,0.870191,0.852743
dunedin_542.tif,dunedin,0.850273,0.858127
dunedin_543.tif,dunedin,0.849659,0.904062
dunedin_544.tif,dunedin,0.876821,0.858411
dunedin_545.tif,dunedin,0.853319,0.774916
dunedin_546.tif,dunedin,0.815031,0.858769
dunedin_547.tif,dunedin,0.814653,0.850927
dunedin_548.tif,dunedin,0.855801,0.862341
dunedin_549.tif,dunedin,0.828167,0.858339
dunedin_55.tif,dunedin,1.000000,0.000000
dunedin_550.tif,dunedin,1.000000,1.000000
dunedin_551.tif,dunedin,0.698312,0.741805
dunedin_552.tif,dunedin,0.824819,0.850412
dunedin_553.tif,dunedin,0.862978,0.856818
dunedin_554.tif,dunedin,0.821595,0.875046
dunedin_555.tif,dunedin,0.834175,0.860049
dunedin_556.tif,dunedin,0.773066,0.811000
dunedin_557.tif,dunedin,0.832198,0.827187
dunedin_558.tif,dunedin,0.814024,0.795362
dunedin_559.tif,dunedin,0.769021,0.838468
dunedin_56.tif,dunedin,1.000000,1.000000
dunedin_560.tif,dunedin,0.802160,0.813647
dunedin_561.tif,dunedin,0.768830,0.858477
dunedin_562.tif,dunedin,0.769557,0.813984
dunedin_563.tif,dunedin,1.000000,0.000000
dunedin_564.tif,dunedin,0.724481,0.656834
dunedin_565.tif,dunedin,0.853039,0.832499
dunedin_566.tif,dunedin,0.864471,0.811171
dunedin_567.tif,dunedin,0.805320,0.840336
dunedin_568.tif,dunedin,0.852050,0.820675
dunedin_569.tif,dunedin,0.392474,0.747212
dunedin_57.tif,dunedin,0.880247,0.864904
dunedin_570.tif,dunedin,0.751125,0.822184
dunedin_571.tif,dunedin,0.926426,0.762405
dunedin_572.tif,dunedin,0.841897,0.845355
dunedin_573.tif,dunedin,0.873396,0.862665
dunedin_574.tif,dunedin,0.793931,0.751621
dunedin_575.tif,dunedin,0.854177,0.830710
dunedin_576.tif,dunedin,0.896394,0.868927
dunedin_577.tif,dunedin,0.845111,0.836074
dunedin_578.tif,dunedin,0.839593,0.823303
dunedin_579.tif,dunedin,0.919836,0.926790
dunedin_58.tif,dunedin,0.820446,0.850153
dunedin_580.tif,dunedin,0.914293,0.923140
dunedin_581.tif,dunedin,0.813253,0.860178
dunedin_582.tif,dunedin,0.903080,0.915341
dunedin_583.tif,dunedin,0.971179,0.970157
dunedin_584.tif,dunedin,0.887999,0.737601
dunedin_585.tif,dunedin,0.899603,0.946048
dunedin_586.tif,dunedin,0.870615,0.884412
dunedin_587.tif,dunedin,0.919519,0.937323
dunedin_588.tif,dunedin,0.916161,0.951866
dunedin_589.tif,dunedin,0.965020,0.936988
dunedin_59.tif,dunedin,0.685408,0.831031
dunedin_590.tif,dunedin,0.964740,0.961866
dunedin_591.tif,dunedin,0.979134,0.317476
dunedin_592.tif,dunedin,0.955440,0.829260
dunedin_593.tif,dunedin,0.000000,0.727619
dunedin_594.tif,dunedin,1.000000,1.000000
dunedin_595.tif,dunedin,1.000000,1.000000
dunedin_596.tif,dunedin,1.000000,1.000000
dunedin_597.tif,dunedin,1.000000,1.000000
dunedin_598.tif,dunedin,1.000000,0.000000
dunedin_599.tif,dunedin,1.000000,1.000000
dunedin_6.tif,dunedin,0.837963,0.849386
dunedin_60.tif,dunedin,0.883849,0.920866
dunedin_600.tif,dunedin,1.000000,1.000000
dunedin_601.tif,dunedin,1.000000,0.000000
dunedin_602.tif,dunedin,1.000000,1.000000
dunedin_603.tif,dunedin,1.000000,1.000000
dunedin_604.tif,dunedin,0.892670,0.906437
dunedin_605.tif,dunedin,0.819860,0.826431
dunedin_606.tif,dunedin,0.828402,0.849562
dunedin_607.tif,dunedin,0.824508,0.826824
dunedin_608.tif,dunedin,0.695488,0.681741
dunedin_609.tif,dunedin,0.833198,0.826647
dunedin_61.tif,dunedin,1.000000,1.000000
dunedin_610.tif,dunedin,0.867279,0.840563
dunedin_611.tif,dunedin,0.000000,0.606383
dunedin_612.tif,dunedin,1.000000,1.000000
dunedin_613.tif,dunedin,0.271324,0.261885
dunedin_614.tif,dunedin,0.295919,0.803662
dunedin_615.tif,dunedin,0.786892,0.880304
dunedin_616.tif,dunedin,0.761145,0.911378
dunedin_617.tif,dunedin,0.936549,0.937893
dunedin_618.tif,dunedin,0.915049,0.928041
dunedin_619.tif,dunedin,0.924927,0.940667
dunedin_62.tif,dunedin,0.000000,0.000000
dunedin_620.tif,dunedin,0.887435,0.923646
dunedin_621.tif,dunedin,0.940833,0.926875
dunedin_622.tif,dunedin,0.906561,0.900255
dunedin_623.tif,dunedin,0.938683,0.973991
dunedin_624.tif,dunedin,0.961506,0.967892
dunedin_625.tif,dunedin,0.813935,0.806695
dunedin_626.tif,dunedin,0.938068,0.877355
dunedin_627.tif,dunedin,0.985691,0.980186
dunedin_628.tif,dunedin,0.985011,0.614263
dunedin_629.tif,dunedin,0.946104,0.965394
dunedin_63.tif,dunedin,0.848983,0.822584
dunedin_630.tif,dunedin,0.915237,0.939945
dunedin_631.tif,dunedin,0.927188,0.955705
dunedin_632.tif,dunedin,0.000000,0.904912
dunedin_633.tif,dunedin,1.000000,0.000000
dunedin_634.tif,dunedin,1.000000,0.000000
dunedin_635.tif,dunedin,1.000000,1.000000
dunedin_636.tif,dunedin,1.000000,1.000000
dunedin_637.tif,dunedin,1.000000,1.000000
dunedin_638.tif,dunedin,1.000000,1.000000
dunedin_639.tif,dunedin,1.000000,0.000000
dunedin_64.tif,dunedin,0.767556,0.868820
dunedin_640.tif,dunedin,0.588034,0.786517
dunedin_641.tif,dunedin,0.846991,0.868071
dunedin_642.tif,dunedin,0.822730,0.845005
dunedin_643.tif,dunedin,0.844001,0.862014
dunedin_644.tif,dunedin,0.868484,0.799239
dunedin_645.tif,dunedin,0.749830,0.743691
dunedin_646.tif,dunedin,0.732349,0.770180
dunedin_647.tif,dunedin,0.867154,0.856261
dunedin_648.tif,dunedin,0.850310,0.838521
dunedin_649.tif,dunedin,0.336149,0.896337
dunedin_65.tif,dunedin,1.000000,1.000000
dunedin_650.tif,dunedin,0.689353,0.958683
dunedin_651.tif,dunedin,0.920773,0.910222
dunedin_652.tif,dunedin,0.934540,0.944599
dunedin_653.tif,dunedin,0.898651,0.918935
dunedin_654.tif,dunedin,0.854558,0.884835
dunedin_655.tif,dunedin,0.879413,0.885334
dunedin_656.tif,dunedin,0.883151,0.897062
dunedin_657.tif,dunedin,0.910155,0.871500
dunedin_658.tif,dunedin,0.899542,0.836673
dunedin_659.tif,dunedin,0.890895,0.861661
dunedin_66.tif,dunedin,1.000000,1.000000
dunedin_660.tif,dunedin,0.890241,0.922756
dunedin_661.tif,dunedin,0.945996,0.968790
dunedin_662.tif,dunedin,0.938608,0.898610
dunedin_663.tif,dunedin,0.761398,0.852242
dunedin_664.tif,dunedin,0.910979,0.937208
dunedin_665.tif,dunedin,0.964941,0.945049
dunedin_666.tif,dunedin,0.962311,0.968918
dunedin_667.tif,dunedin,0.790603,0.868415
dunedin_668.tif,dunedin,0.904264,0.899051
dunedin_669.tif,dunedin,0.876008,0.873524
dunedin_67.tif,dunedin,1.000000,1.000000
dunedin_670.tif,dunedin,0.832393,0.814558
dunedin_671.tif,dunedin,0.840876,0.856428
dunedin_672.tif,dunedin,0.866095,0.851671
dunedin_673.tif,dunedin,0.899129,0.903371
dunedin_674.tif,dunedin,0.750408,0.903163
dunedin_675.tif,dunedin,0.096425,0.156614
dunedin_676.tif,dunedin,1.000000,0.000000
dunedin_677.tif,dunedin,0.722776,0.740254
dunedin_678.tif,dunedin,0.789078,0.843357
dunedin_679.tif,dunedin,0.834375,0.846723
dunedin_68.tif,dunedin,1.000000,1.000000
dunedin_680.tif,dunedin,0.812476,0.840462
dunedin_681.tif,dunedin,0.800492,0.824327
dunedin_682.tif,dunedin,0.737660,0.828125
dunedin_683.tif,dunedin,0.858756,0.847762
dunedin_684.tif,dunedin,0.894174,0.881667
dunedin_685.tif,dunedin,0.840574,0.860228
dunedin_686.tif,dunedin,0.873387,0.925020
dunedin_687.tif,dunedin,0.918140,0.905335
dunedin_688.tif,dunedin,0.867168,0.877741
dunedin_689.tif,dunedin,0.879600,0.791537
dunedin_69.tif,dunedin,1.000000,1.000000
dunedin_690.tif,dunedin,0.883281,0.901033
dunedin_691.tif,dunedin,0.852307,0.914198
dunedin_692.tif,dunedin,0.877841,0.890596
dunedin_693.tif,dunedin,0.887309,0.885763
dunedin_694.tif,dunedin,0.887229,0.901604
dunedin_695.tif,dunedin,0.890318,0.863106
dunedin_696.tif,dunedin,0.918391,0.901279
dunedin_697.tif,dunedin,0.947018,0.820976
dunedin_698.tif,dunedin,0.953717,0.964991
dunedin_699.tif,dunedin,0.930828,0.908046
dunedin_7.tif,dunedin,0.830993,0.874149
dunedin_70.tif,dunedin,0.706389,0.731631
dunedin_700.tif,dunedin,0.904587,0.890064
dunedin_701.tif,dunedin,0.821415,0.922367
dunedin_702.tif,dunedin,0.914441,0.929013
dunedin_703.tif,dunedin,0.883629,0.923582
dunedin_704.tif,dunedin,0.719251,0.840576
dunedin_705.tif,dunedin,0.801166,0.889575
dunedin_706.tif,dunedin,0.838173,0.862244
dunedin_707.tif,dunedin,0.844245,0.857207
dunedin_708.tif,dunedin,0.840298,0.846940
dunedin_709.tif,dunedin,0.821788,0.827193
dunedin_71.tif,dunedin,0.794329,0.814114
dunedin_710.tif,dunedin,0.795423,0.843099
dunedin_711.tif,dunedin,0.823249,0.838896
dunedin_712.tif,dunedin,0.885367,0.900504
dunedin_713.tif,dunedin,0.897813,0.866230
dunedin_714.tif,dunedin,0.844227,0.854794
dunedin_715.tif,dunedin,0.826179,0.852201
dunedin_716.tif,dunedin,0.865877,0.869228
dunedin_717.tif,dunedin,0.806227,0.848616
dunedin_718.tif,dunedin,0.915031,0.893889
dunedin_719.tif,dunedin,0.793280,0.787691
dunedin_72.tif,dunedin,0.839792,0.848265
dunedin_720.tif,dunedin,0.856744,0.862575
dunedin_721.tif,dunedin,0.865419,0.883785
dunedin_722.tif,dunedin,0.865054,0.865519
dunedin_723.tif,dunedin,0.854697,0.881734
dunedin_724.tif,dunedin,0.791767,0.865467
dunedin_725.tif,dunedin,0.921967,0.910060
dunedin_726.tif,dunedin,0.917622,0.925680
dunedin_727.tif,dunedin,0.857633,0.869755
dunedin_728.tif,dunedin,0.790661,0.842370
dunedin_729.tif,dunedin,0.920208,0.915465
dunedin_73.tif,dunedin,0.950958,0.964082
dunedin_730.tif,dunedin,0.890573,0.923384
dunedin_731.tif,dunedin,0.929528,0.937271
dunedin_732.tif,dunedin,0.891548,0.895973
dunedin_733.tif,dunedin,0.890882,0.879954
dunedin_734.tif,dunedin,0.920773,0.931515
dunedin_735.tif,dunedin,0.852751,0.885328
dunedin_736.tif,dunedin,0.867836,0.886614
dunedin_737.tif,dunedin,0.880587,0.903138
dunedin_738.tif,dunedin,0.938312,0.935222
dunedin_739.tif,dunedin,0.917527,0.959746
dunedin_74.tif,dunedin,1.000000,1.000000
dunedin_740.tif,dunedin,0.909638,0.913337
dunedin_741.tif,dunedin,0.786166,0.792416
dunedin_742.tif,dunedin,0.763791,0.820163
dunedin_743.tif,dunedin,0.879049,0.853008
dunedin_744.tif,dunedin,0.863928,0.859899
dunedin_745.tif,dunedin,0.809394,0.847482
dunedin_746.tif,dunedin,0.834947,0.853070
dunedin_747.tif,dunedin,0.832814,0.836957
dunedin_748.tif,dunedin,0.863751,0.906562
dunedin_749.tif,dunedin,0.858575,0.830772
dunedin_75.tif,dunedin,0.748546,0.807065
dunedin_750.tif,dunedin,0.865001,0.843067
dunedin_751.tif,dunedin,0.843658,0.847592
dunedin_752.tif,dunedin,0.854194,0.854448
dunedin_753.tif,dunedin,0.846023,0.846581
dunedin_754.tif,dunedin,0.844973,0.863114
dunedin_755.tif,dunedin,0.836717,0.825850
dunedin_756.tif,dunedin,0.915521,0.800542
dunedin_757.tif,dunedin,0.880994,0.878339
dunedin_758.tif,dunedin,0.852786,0.857073
dunedin_759.tif,dunedin,0.847941,0.874050
dunedin_76.tif,dunedin,0.803638,0.845471
dunedin_760.tif,dunedin,0.898420,0.885441
dunedin_761.tif,dunedin,0.866196,0.862473
dunedin_762.tif,dunedin,0.862957,0.883428
dunedin_763.tif,dunedin,0.812739,0.836906
dunedin_764.tif,dunedin,0.836555,0.852797
dunedin_765.tif,dunedin,0.865924,0.875241
dunedin_766.tif,dunedin,0.878208,0.879086
dunedin_767.tif,dunedin,0.925800,0.949220
dunedin_768.tif,dunedin,0.798169,0.843570
dunedin_769.tif,dunedin,0.938488,0.901858
dunedin_77.tif,dunedin,0.746690,0.666354
dunedin_770.tif,dunedin,0.859617,0.859011
dunedin_771.tif,dunedin,0.853728,0.856715
dunedin_772.tif,dunedin,0.851933,0.851706
dunedin_773.tif,dunedin,0.887649,0.902495
dunedin_774.tif,dunedin,0.962036,0.824679
dunedin_775.tif,dunedin,0.938171,0.923970
dunedin_776.tif,dunedin,0.901197,0.932646
dunedin_777.tif,dunedin,0.803878,0.859376
