method,seed,image_id,path,tp,fp,fn,pred_area,gt_area,iou,f1,biou
UNetFormer-style ResNet34,42,dunedin_114,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_114.tif,39665,2414,5036,42079,44701,0.84187626,0.91415073,0.75062400
UNetFormer-style ResNet34,42,dunedin_1140,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1140.tif,62570,7005,6984,69575,69554,0.81727818,0.89945303,0.73532809
UNetFormer-style ResNet34,42,dunedin_1141,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1141.tif,61493,8496,5685,69989,67178,0.81260406,0.89661508,0.70041342
UNetFormer-style ResNet34,42,dunedin_1142,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1142.tif,67809,8092,7169,75901,74978,0.81628747,0.89885272,0.72092998
UNetFormer-style ResNet34,42,dunedin_1143,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1143.tif,63869,7896,7240,71765,71109,0.80841719,0.89406050,0.69466306
UNetFormer-style ResNet34,42,dunedin_1144,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1144.tif,56155,6110,5083,62265,61238,0.83380353,0.90937062,0.68978814
UNetFormer-style ResNet34,42,dunedin_1145,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1145.tif,33386,3766,2988,37152,36374,0.83173891,0.90814134,0.63526472
UNetFormer-style ResNet34,42,dunedin_1146,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1146.tif,3761,115,918,3876,4679,0.78452232,0.87925190,0.61406844
UNetFormer-style ResNet34,42,dunedin_1148,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1148.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,dunedin_1149,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1149.tif,9000,2161,1053,11161,10053,0.73685934,0.84849628,0.63416230
UNetFormer-style ResNet34,42,dunedin_115,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_115.tif,51283,3026,6623,54309,57906,0.84164314,0.91401328,0.71702173
UNetFormer-style ResNet34,42,dunedin_1150,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1150.tif,13455,2336,2328,15791,15783,0.74259065,0.85228352,0.60606827
UNetFormer-style ResNet34,42,dunedin_1151,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1151.tif,1048,31,232,1079,1280,0.79938978,0.88851208,0.65214385
UNetFormer-style ResNet34,42,dunedin_1152,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1152.tif,631,5512,0,6143,631,0.10271854,0.18630056,0.08262411
UNetFormer-style ResNet34,42,dunedin_1153,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1153.tif,1506,217,576,1723,2082,0.65506742,0.79159001,0.39566075
UNetFormer-style ResNet34,42,dunedin_1154,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1154.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,dunedin_1155,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1155.tif,0,272,0,272,0,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,42,dunedin_1156,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1156.tif,11655,470,26,12125,11681,0.95918031,0.97916492,0.81247797
UNetFormer-style ResNet34,42,dunedin_1157,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1157.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,dunedin_1158,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1158.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,dunedin_116,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_116.tif,16019,15654,554,31673,16573,0.49706768,0.66405505,0.30947354
UNetFormer-style ResNet34,42,dunedin_1160,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1160.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,dunedin_1161,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1161.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,dunedin_1162,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1162.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,dunedin_1163,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1163.tif,0,1467,0,1467,0,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,42,dunedin_1164,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1164.tif,31350,5683,4691,37033,36041,0.75136612,0.85803432,0.60681570
UNetFormer-style ResNet34,42,dunedin_1165,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1165.tif,57801,4532,7352,62333,65153,0.82946115,0.90678192,0.65328842
UNetFormer-style ResNet34,42,dunedin_1166,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1166.tif,58149,8605,3762,66754,61911,0.82462136,0.90388217,0.71196493
UNetFormer-style ResNet34,42,dunedin_1167,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1167.tif,86473,9349,6419,95822,92892,0.84577616,0.91644499,0.73946086
UNetFormer-style ResNet34,42,dunedin_1168,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1168.tif,80764,9015,4905,89779,85669,0.85298466,0.92066025,0.72410039
UNetFormer-style ResNet34,42,dunedin_1169,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1169.tif,54887,6391,3742,61278,58629,0.84415564,0.91549284,0.71520517
UNetFormer-style ResNet34,42,dunedin_117,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_117.tif,18278,605,750,18883,19028,0.93098355,0.96425839,0.82519778
UNetFormer-style ResNet34,42,dunedin_1170,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1170.tif,69498,10040,5968,79538,75466,0.81278507,0.89672525,0.69730324
UNetFormer-style ResNet34,42,dunedin_1171,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1171.tif,51853,8761,2285,60614,54138,0.82438513,0.90374024,0.69729995
UNetFormer-style ResNet34,42,dunedin_1172,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1172.tif,10231,2208,246,12439,10477,0.80654316,0.89291325,0.73460532
UNetFormer-style ResNet34,42,dunedin_1173,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1173.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,dunedin_1174,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1174.tif,154,0,9796,154,9950,0.01547739,0.03048298,0.00000000
UNetFormer-style ResNet34,42,dunedin_1175,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1175.tif,63886,9114,7219,73000,71105,0.79639487,0.88665903,0.72501936
UNetFormer-style ResNet34,42,dunedin_1176,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1176.tif,60745,6954,18628,67699,79373,0.70366166,0.82605799,0.63777219
UNetFormer-style ResNet34,42,dunedin_1177,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1177.tif,65075,4482,7904,69557,72979,0.84010018,0.91310265,0.77224061
UNetFormer-style ResNet34,42,dunedin_1178,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1178.tif,61472,10077,4516,71549,65988,0.80815092,0.89389764,0.66750458
UNetFormer-style ResNet34,42,dunedin_118,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_118.tif,25601,1730,1402,27331,27003,0.89099642,0.94235654,0.79139178
UNetFormer-style ResNet34,42,dunedin_1180,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1180.tif,67688,5553,2871,73241,70559,0.88932100,0.94141864,0.78724901
UNetFormer-style ResNet34,42,dunedin_1181,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1181.tif,69456,12401,2025,81857,71481,0.82802031,0.90592025,0.67391039
UNetFormer-style ResNet34,42,dunedin_1182,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1182.tif,16017,3251,1729,19268,17746,0.76282326,0.86545631,0.60994723
UNetFormer-style ResNet34,42,dunedin_1184,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1184.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,dunedin_1185,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1185.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,dunedin_1186,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1186.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,dunedin_1187,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1187.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,dunedin_1188,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1188.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,dunedin_119,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_119.tif,45078,3214,3574,48292,48652,0.86912428,0.92998019,0.72091694
UNetFormer-style ResNet34,42,dunedin_1190,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1190.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,dunedin_1191,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1191.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,dunedin_1192,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1192.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,dunedin_1193,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1193.tif,0,544,0,544,0,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,42,dunedin_1194,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1194.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,dunedin_1195,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1195.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,dunedin_1197,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1197.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,dunedin_1198,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1198.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,dunedin_1199,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1199.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,dunedin_12,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_12.tif,8874,13088,178,21962,9052,0.40081301,0.57225769,0.26824016
UNetFormer-style ResNet34,42,dunedin_120,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_120.tif,34347,2795,1401,37142,35748,0.89113458,0.94243380,0.80017169
UNetFormer-style ResNet34,42,dunedin_1200,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1200.tif,0,8338,0,8338,0,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,42,dunedin_1201,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1201.tif,57337,4617,5486,61954,62823,0.85019276,0.91903155,0.72533642
UNetFormer-style ResNet34,42,dunedin_1202,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1202.tif,59246,5073,7301,64319,66547,0.82722703,0.90544526,0.68693780
UNetFormer-style ResNet34,42,dunedin_1203,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1203.tif,53937,3442,4418,57379,58355,0.87280936,0.93208564,0.74229270
UNetFormer-style ResNet34,42,dunedin_1205,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1205.tif,84716,6611,3253,91327,87969,0.89570734,0.94498483,0.78696525
UNetFormer-style ResNet34,42,dunedin_1206,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1206.tif,65216,5049,3686,70265,68902,0.88188125,0.93723368,0.76024052
UNetFormer-style ResNet34,42,dunedin_1207,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1207.tif,23911,5187,1801,29098,25712,0.77384381,0.87250502,0.60175559
UNetFormer-style ResNet34,42,dunedin_1208,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1208.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,dunedin_1209,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1209.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,dunedin_1210,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1210.tif,384,13,67,397,451,0.82758621,0.90566038,0.85051546
UNetFormer-style ResNet34,42,dunedin_1211,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1211.tif,38809,2702,11553,41511,50362,0.73136213,0.84484016,0.42651716
UNetFormer-style ResNet34,42,dunedin_1212,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1212.tif,39668,12333,7997,52001,47665,0.66115537,0.79601870,0.44455213
UNetFormer-style ResNet34,42,dunedin_1213,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1213.tif,37886,3560,4158,41446,42044,0.83076046,0.90755779,0.65904952
UNetFormer-style ResNet34,42,dunedin_1214,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1214.tif,2182,522,261,2704,2443,0.73591906,0.84787255,0.67429496
UNetFormer-style ResNet34,42,dunedin_1215,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1215.tif,8951,1398,35100,10349,44051,0.19694603,0.32908088,0.22527820
UNetFormer-style ResNet34,42,dunedin_1216,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1216.tif,97820,5191,5120,103011,102940,0.90464344,0.94993469,0.56714964
UNetFormer-style ResNet34,42,dunedin_1217,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1217.tif,23452,3899,26,27351,23478,0.85663148,0.92278030,0.64348748
UNetFormer-style ResNet34,42,dunedin_1218,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1218.tif,350,24,12,374,362,0.90673575,0.95108696,0.93395253
UNetFormer-style ResNet34,42,dunedin_1219,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1219.tif,2686,2648,1,5334,2687,0.50346767,0.66974193,0.47023422
UNetFormer-style ResNet34,42,dunedin_122,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_122.tif,42323,5275,5919,47598,48242,0.79083282,0.88320117,0.53322398
UNetFormer-style ResNet34,42,dunedin_1220,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1220.tif,393,2,44,395,437,0.89521640,0.94471154,0.86891054
UNetFormer-style ResNet34,42,dunedin_1221,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1221.tif,7926,100,3628,8026,11554,0.68010983,0.80960163,0.53385068
UNetFormer-style ResNet34,42,dunedin_1222,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1222.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,dunedin_1223,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1223.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,dunedin_1224,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1224.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,dunedin_1225,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1225.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,dunedin_1226,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1226.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,dunedin_1227,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1227.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,dunedin_1228,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1228.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,dunedin_1229,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1229.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,dunedin_123,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_123.tif,76715,927,8551,77642,85266,0.89003747,0.94181992,0.60352321
UNetFormer-style ResNet34,42,dunedin_1230,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1230.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,dunedin_1231,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1231.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,dunedin_1232,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1232.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,dunedin_1233,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1233.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,dunedin_1234,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1234.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,dunedin_1235,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1235.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,dunedin_1236,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1236.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,dunedin_1237,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1237.tif,0,8711,0,8711,0,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,42,dunedin_1238,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1238.tif,55324,4706,3821,60030,59145,0.86645471,0.92844976,0.72953978
UNetFormer-style ResNet34,42,dunedin_1239,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1239.tif,71247,8284,7660,79531,78907,0.81713709,0.89936758,0.66599138
UNetFormer-style ResNet34,42,dunedin_124,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_124.tif,0,0,41,0,41,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,42,dunedin_1240,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1240.tif,56272,4554,4163,60826,60435,0.86586961,0.92811374,0.74055485
UNetFormer-style ResNet34,42,dunedin_1241,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1241.tif,78932,6755,9321,85687,88253,0.83079320,0.90757733,0.64638217
UNetFormer-style ResNet34,42,dunedin_1242,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1242.tif,66356,5151,7077,71507,73433,0.84439581,0.91563406,0.71712419
UNetFormer-style ResNet34,42,dunedin_1243,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1243.tif,66390,7182,11765,73572,78155,0.77797438,0.87512440,0.68010415
UNetFormer-style ResNet34,42,dunedin_1244,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1244.tif,73087,10747,2956,83834,76043,0.84211315,0.91429036,0.65294320
UNetFormer-style ResNet34,42,dunedin_1245,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1245.tif,15006,1147,1548,16153,16554,0.84774871,0.91760174,0.73335802
UNetFormer-style ResNet34,42,dunedin_1246,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1246.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,dunedin_1247,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1247.tif,0,2230,2028,2230,2028,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,42,dunedin_1248,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1248.tif,20599,364,389,20963,20988,0.96473398,0.98205049,0.83143983
UNetFormer-style ResNet34,42,dunedin_1249,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1249.tif,139,10,1,149,140,0.92666667,0.96193772,0.97411765
UNetFormer-style ResNet34,42,dunedin_125,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_125.tif,14440,4103,624,18543,15064,0.75337820,0.85934478,0.53485487
UNetFormer-style ResNet34,42,dunedin_1250,/path/to/project/data/raw/whu_mix_full_test/test/image/dunedin_1250.tif,3935,475,1777,4410,5712,0.63601099,0.77751433,0.57916783
